step,time,Ua,Ub,Uc,Ia,Ib,Ic
2479,0.61975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
2480,0.62,4.70438e-13,-8.66025,8.66025,-4.69846,0.868241,3.83022
2481,0.62025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
2482,0.6205,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
2483,0.62075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
2484,0.621,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
2485,0.62125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
2486,0.6215,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
2487,0.62175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
2488,0.622,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
2489,0.62225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
2490,0.6225,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
2491,0.62275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
2492,0.623,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
2493,0.62325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
2494,0.6235,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
2495,0.62375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
2496,0.624,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
2497,0.62425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
2498,0.6245,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
2499,0.62475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
2500,0.625,10,-5,-5,1.7101,-4.92404,3.21394
2501,0.62525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
2502,0.6255,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
2503,0.62575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
2504,0.626,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
2505,0.62625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
2506,0.6265,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
2507,0.62675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
2508,0.627,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
2509,0.62725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
2510,0.6275,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
2511,0.62775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
2512,0.628,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
2513,0.62825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
2514,0.6285,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
2515,0.62875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
2516,0.629,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
2517,0.62925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
2518,0.6295,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
2519,0.62975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
2520,0.63,-5.0474e-13,8.66025,-8.66025,4.69846,-0.868241,-3.83022
2521,0.63025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
2522,0.6305,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
2523,0.63075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
2524,0.631,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
2525,0.63125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
2526,0.6315,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
2527,0.63175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
2528,0.632,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
2529,0.63225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
2530,0.6325,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
2531,0.63275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
2532,0.633,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
2533,0.63325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
2534,0.6335,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
2535,0.63375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
2536,0.634,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
2537,0.63425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
2538,0.6345,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
2539,0.63475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
2540,0.635,-10,5,5,-1.7101,4.92404,-3.21394
2541,0.63525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
2542,0.6355,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
2543,0.63575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
2544,0.636,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
2545,0.63625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
2546,0.6365,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
2547,0.63675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
2548,0.637,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
2549,0.63725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
2550,0.6375,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
2551,0.63775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
2552,0.638,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
2553,0.63825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
2554,0.6385,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
2555,0.63875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
2556,0.639,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
2557,0.63925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
2558,0.6395,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
2559,0.63975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
2560,0.64,5.39043e-13,-8.66025,8.66025,-4.69846,0.868241,3.83022
2561,0.64025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
2562,0.6405,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
2563,0.64075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
2564,0.641,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
2565,0.64125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
2566,0.6415,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
2567,0.64175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
2568,0.642,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
2569,0.64225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
2570,0.6425,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
2571,0.64275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
2572,0.643,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
2573,0.64325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
2574,0.6435,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
2575,0.64375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
2576,0.644,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
2577,0.64425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
2578,0.6445,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
2579,0.64475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
2580,0.645,10,-5,-5,1.7101,-4.92404,3.21394
2581,0.64525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
2582,0.6455,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
2583,0.64575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
2584,0.646,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
2585,0.64625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
2586,0.6465,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
2587,0.64675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
2588,0.647,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
2589,0.64725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
2590,0.6475,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
2591,0.64775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
2592,0.648,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
2593,0.64825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
2594,0.6485,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
2595,0.64875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
2596,0.649,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
2597,0.64925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
2598,0.6495,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
2599,0.64975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
2600,0.65,-5.73345e-13,8.66025,-8.66025,4.69846,-0.868241,-3.83022
2601,0.65025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
2602,0.6505,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
2603,0.65075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
2604,0.651,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
2605,0.65125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
2606,0.6515,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
2607,0.65175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
2608,0.652,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
2609,0.65225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
2610,0.6525,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
2611,0.65275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
2612,0.653,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
2613,0.65325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
2614,0.6535,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
2615,0.65375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
2616,0.654,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
2617,0.65425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
2618,0.6545,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
2619,0.65475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
2620,0.655,-10,5,5,-1.7101,4.92404,-3.21394
2621,0.65525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
2622,0.6555,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
2623,0.65575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
2624,0.656,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
2625,0.65625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
2626,0.6565,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
2627,0.65675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
2628,0.657,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
2629,0.65725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
2630,0.6575,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
2631,0.65775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
2632,0.658,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
2633,0.65825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
2634,0.6585,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
2635,0.65875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
2636,0.659,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
2637,0.65925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
2638,0.6595,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
2639,0.65975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
2640,0.66,-2.94507e-12,-8.66025,8.66025,-4.69846,0.868241,3.83022
2641,0.66025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
2642,0.6605,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
2643,0.66075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
2644,0.661,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
2645,0.66125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
2646,0.6615,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
2647,0.66175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
2648,0.662,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
2649,0.66225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
2650,0.6625,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
2651,0.66275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
2652,0.663,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
2653,0.66325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
2654,0.6635,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
2655,0.66375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
2656,0.664,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
2657,0.66425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
2658,0.6645,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
2659,0.66475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
2660,0.665,10,-5,-5,1.7101,-4.92404,3.21394
2661,0.66525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
2662,0.6655,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
2663,0.66575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
2664,0.666,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
2665,0.66625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
2666,0.6665,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
2667,0.66675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
2668,0.667,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
2669,0.66725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
2670,0.6675,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
2671,0.66775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
2672,0.668,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
2673,0.66825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
2674,0.6685,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
2675,0.66875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
2676,0.669,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
2677,0.66925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
2678,0.6695,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
2679,0.66975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
2680,0.67,6.32137e-12,8.66025,-8.66025,4.69846,-0.868241,-3.83022
2681,0.67025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
2682,0.6705,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
2683,0.67075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
2684,0.671,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
2685,0.67125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
2686,0.6715,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
2687,0.67175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
2688,0.672,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
2689,0.67225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
2690,0.6725,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
2691,0.67275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
2692,0.673,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
2693,0.67325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
2694,0.6735,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
2695,0.67375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
2696,0.674,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
2697,0.67425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
2698,0.6745,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
2699,0.67475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
2700,0.675,-10,5,5,-1.7101,4.92404,-3.21394
2701,0.67525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
2702,0.6755,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
2703,0.67575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
2704,0.676,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
2705,0.67625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
2706,0.6765,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
2707,0.67675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
2708,0.677,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
2709,0.67725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
2710,0.6775,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
2711,0.67775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
2712,0.678,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
2713,0.67825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
2714,0.6785,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
2715,0.67875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
2716,0.679,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
2717,0.67925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
2718,0.6795,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
2719,0.67975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
2720,0.68,-9.83978e-12,-8.66025,8.66025,-4.69846,0.868241,3.83022
2721,0.68025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
2722,0.6805,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
2723,0.68075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
2724,0.681,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
2725,0.68125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
2726,0.6815,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
2727,0.68175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
2728,0.682,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
2729,0.68225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
2730,0.6825,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
2731,0.68275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
2732,0.683,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
2733,0.68325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
2734,0.6835,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
2735,0.68375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
2736,0.684,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
2737,0.68425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
2738,0.6845,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
2739,0.68475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
2740,0.685,10,-5,-5,1.7101,-4.92404,3.21394
2741,0.68525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
2742,0.6855,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
2743,0.68575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
2744,0.686,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
2745,0.68625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
2746,0.6865,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
2747,0.68675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
2748,0.687,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
2749,0.68725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
2750,0.6875,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
2751,0.68775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
2752,0.688,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
2753,0.68825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
2754,0.6885,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
2755,0.68875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
2756,0.689,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
2757,0.68925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
2758,0.6895,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
2759,0.68975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
2760,0.69,1.33582e-11,8.66025,-8.66025,4.69846,-0.868241,-3.83022
2761,0.69025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
2762,0.6905,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
2763,0.69075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
2764,0.691,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
2765,0.69125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
2766,0.6915,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
2767,0.69175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
2768,0.692,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
2769,0.69225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
2770,0.6925,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
2771,0.69275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
2772,0.693,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
2773,0.69325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
2774,0.6935,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
2775,0.69375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
2776,0.694,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
2777,0.69425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
2778,0.6945,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
2779,0.69475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
2780,0.695,-10,5,5,-1.7101,4.92404,-3.21394
2781,0.69525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
2782,0.6955,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
2783,0.69575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
2784,0.696,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
2785,0.69625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
2786,0.6965,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
2787,0.69675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
2788,0.697,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
2789,0.69725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
2790,0.6975,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
2791,0.69775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
2792,0.698,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
2793,0.69825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
2794,0.6985,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
2795,0.69875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
2796,0.699,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
2797,0.69925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
2798,0.6995,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
2799,0.69975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
2800,0.7,-1.67345e-11,-8.66025,8.66025,-4.69846,0.868241,3.83022
2801,0.70025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
2802,0.7005,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
2803,0.70075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
2804,0.701,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
2805,0.70125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
2806,0.7015,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
2807,0.70175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
2808,0.702,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
2809,0.70225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
2810,0.7025,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
2811,0.70275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
2812,0.703,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
2813,0.70325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
2814,0.7035,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
2815,0.70375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
2816,0.704,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
2817,0.70425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
2818,0.7045,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
2819,0.70475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
2820,0.705,10,-5,-5,1.7101,-4.92404,3.21394
2821,0.70525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
2822,0.7055,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
