step,time,Ua,Ub,Uc,Ia,Ib,Ic
2259,0.56475,0,-5.66406,-4.30511,1.33619,0,0
2260,0.565,0,-5,-5,1.7101,0,0
2261,0.56525,0,-4.30511,-5.66406,2.07347,0,0
2262,0.5655,0,-3.58368,-6.2932,2.42405,0,0
2263,0.56575,0,-2.84015,-6.88355,2.75968,0,0
2264,0.566,0,-2.07912,-7.43145,3.07831,0,0
2265,0.56625,0,-1.30526,-7.93353,3.37795,0,0
2266,0.5665,0,-0.52336,-8.38671,3.65677,0,0
2267,0.56675,0,0.261769,-8.78817,3.91304,0,0
2268,0.567,0,1.04528,-9.13545,4.14519,0,0
2269,0.56725,0,1.82236,-9.42641,4.35178,0,0
2270,0.5675,0,2.58819,-9.65926,4.53154,0,0
2271,0.56775,0,3.33807,-9.83255,4.68336,0,0
2272,0.568,0,4.06737,-9.94522,4.80631,0,0
2273,0.56825,0,4.77159,-9.99657,4.89962,0,0
2274,0.5685,0,5.44639,-9.9863,4.96273,0,0
2275,0.56875,0,6.08761,-9.91445,4.99524,0,0
2276,0.569,0,6.69131,-9.78148,4.99695,0,0
2277,0.56925,0,7.25374,-9.5882,4.96786,0,0
2278,0.5695,0,7.77146,-9.3358,4.90814,0,0
2279,0.56975,0,8.24126,-9.02585,4.81815,0,0
2280,0.57,0,8.66025,-8.66025,4.69846,0,0
2281,0.57025,0,9.02585,-8.24126,4.54981,0,0
2282,0.5705,0,9.3358,-7.77146,4.3731,0,0
2283,0.57075,0,9.5882,-7.25374,4.16943,0,0
2284,0.571,0,9.78148,-6.69131,3.94005,0,0
2285,0.57125,0,9.91445,-6.08761,3.68639,0,0
2286,0.5715,0,9.9863,-5.44639,3.40999,0,0
2287,0.57175,0,9.99657,-4.77159,3.11257,0,0
2288,0.572,0,9.94522,-4.06737,2.79596,0,0
2289,0.57225,0,9.83255,-3.33807,2.46212,0,0
2290,0.5725,0,9.65926,-2.58819,2.11309,0,0
2291,0.57275,0,9.42641,-1.82236,1.75104,0,0
2292,0.573,0,9.13545,-1.04528,1.37819,0,0
2293,0.57325,0,8.78817,-0.261769,0.99684,0,0
2294,0.5735,0,8.38671,0.52336,0.609347,0,0
2295,0.57375,0,7.93353,1.30526,0.218097,0,0
2296,0.574,0,7.43145,2.07912,-0.174497,0,0
2297,0.57425,0,6.88355,2.84015,-0.566016,0,0
2298,0.5745,0,6.2932,3.58368,-0.954045,0,0
2299,0.57475,0,5.66406,4.30511,-1.33619,0,0
2300,0.575,0,5,5,-1.7101,0,0
2301,0.57525,0,4.30511,5.66406,-2.07347,0,0
2302,0.5755,0,3.58368,6.2932,-2.42405,0,0
2303,0.57575,0,2.84015,6.88355,-2.75968,0,0
2304,0.576,0,2.07912,7.43145,-3.07831,0,0
2305,0.57625,0,1.30526,7.93353,-3.37795,0,0
2306,0.5765,0,0.52336,8.38671,-3.65677,0,0
2307,0.57675,0,-0.261769,8.78817,-3.91304,0,0
2308,0.577,0,-1.04528,9.13545,-4.14519,0,0
2309,0.57725,0,-1.82236,9.42641,-4.35178,0,0
2310,0.5775,0,-2.58819,9.65926,-4.53154,0,0
2311,0.57775,0,-3.33807,9.83255,-4.68336,0,0
2312,0.578,0,-4.06737,9.94522,-4.80631,0,0
2313,0.57825,0,-4.77159,9.99657,-4.89962,0,0
2314,0.5785,0,-5.44639,9.9863,-4.96273,0,0
2315,0.57875,0,-6.08761,9.91445,-4.99524,0,0
2316,0.579,0,-6.69131,9.78148,-4.99695,0,0
2317,0.57925,0,-7.25374,9.5882,-4.96786,0,0
2318,0.5795,0,-7.77146,9.3358,-4.90814,0,0
2319,0.57975,0,-8.24126,9.02585,-4.81815,0,0
2320,0.58,0,-8.66025,8.66025,-4.69846,0,0
2321,0.58025,0,-9.02585,8.24126,-4.54981,0,0
2322,0.5805,0,-9.3358,7.77146,-4.3731,0,0
2323,0.58075,0,-9.5882,7.25374,-4.16943,0,0
2324,0.581,0,-9.78148,6.69131,-3.94005,0,0
2325,0.58125,0,-9.91445,6.08761,-3.68639,0,0
2326,0.5815,0,-9.9863,5.44639,-3.40999,0,0
2327,0.58175,0,-9.99657,4.77159,-3.11257,0,0
2328,0.582,0,-9.94522,4.06737,-2.79596,0,0
2329,0.58225,0,-9.83255,3.33807,-2.46212,0,0
2330,0.5825,0,-9.65926,2.58819,-2.11309,0,0
2331,0.58275,0,-9.42641,1.82236,-1.75104,0,0
2332,0.583,0,-9.13545,1.04528,-1.37819,0,0
2333,0.58325,0,-8.78817,0.261769,-0.99684,0,0
2334,0.5835,0,-8.38671,-0.52336,-0.609347,0,0
2335,0.58375,0,-7.93353,-1.30526,-0.218097,0,0
2336,0.584,0,-7.43145,-2.07912,0.174497,0,0
2337,0.58425,0,-6.88355,-2.84015,0.566016,0,0
2338,0.5845,0,-6.2932,-3.58368,0.954045,0,0
2339,0.58475,0,-5.66406,-4.30511,1.33619,0,0
2340,0.585,0,-5,-5,1.7101,0,0
2341,0.58525,0,-4.30511,-5.66406,2.07347,0,0
2342,0.5855,0,-3.58368,-6.2932,2.42405,0,0
2343,0.58575,0,-2.84015,-6.88355,2.75968,0,0
2344,0.586,0,-2.07912,-7.43145,3.07831,0,0
2345,0.58625,0,-1.30526,-7.93353,3.37795,0,0
2346,0.5865,0,-0.52336,-8.38671,3.65677,0,0
2347,0.58675,0,0.261769,-8.78817,3.91304,0,0
2348,0.587,0,1.04528,-9.13545,4.14519,0,0
2349,0.58725,0,1.82236,-9.42641,4.35178,0,0
2350,0.5875,0,2.58819,-9.65926,4.53154,0,0
2351,0.58775,0,3.33807,-9.83255,4.68336,0,0
2352,0.588,0,4.06737,-9.94522,4.80631,0,0
2353,0.58825,0,4.77159,-9.99657,4.89962,0,0
2354,0.5885,0,5.44639,-9.9863,4.96273,0,0
2355,0.58875,0,6.08761,-9.91445,4.99524,0,0
2356,0.589,0,6.69131,-9.78148,4.99695,0,0
2357,0.58925,0,7.25374,-9.5882,4.96786,0,0
2358,0.5895,0,7.77146,-9.3358,4.90814,0,0
2359,0.58975,0,8.24126,-9.02585,4.81815,0,0
2360,0.59,0,8.66025,-8.66025,4.69846,0,0
2361,0.59025,0,9.02585,-8.24126,4.54981,0,0
2362,0.5905,0,9.3358,-7.77146,4.3731,0,0
2363,0.59075,0,9.5882,-7.25374,4.16943,0,0
2364,0.591,0,9.78148,-6.69131,3.94005,0,0
2365,0.59125,0,9.91445,-6.08761,3.68639,0,0
2366,0.5915,0,9.9863,-5.44639,3.40999,0,0
2367,0.59175,0,9.99657,-4.77159,3.11257,0,0
2368,0.592,0,9.94522,-4.06737,2.79596,0,0
2369,0.59225,0,9.83255,-3.33807,2.46212,0,0
2370,0.5925,0,9.65926,-2.58819,2.11309,0,0
2371,0.59275,0,9.42641,-1.82236,1.75104,0,0
2372,0.593,0,9.13545,-1.04528,1.37819,0,0
2373,0.59325,0,8.78817,-0.261769,0.99684,0,0
2374,0.5935,0,8.38671,0.52336,0.609347,0,0
2375,0.59375,0,7.93353,1.30526,0.218097,0,0
2376,0.594,0,7.43145,2.07912,-0.174497,0,0
2377,0.59425,0,6.88355,2.84015,-0.566016,0,0
2378,0.5945,0,6.2932,3.58368,-0.954045,0,0
2379,0.59475,0,5.66406,4.30511,-1.33619,0,0
2380,0.595,0,5,5,-1.7101,0,0
2381,0.59525,0,4.30511,5.66406,-2.07347,0,0
2382,0.5955,0,3.58368,6.2932,-2.42405,0,0
2383,0.59575,0,2.84015,6.88355,-2.75968,0,0
2384,0.596,0,2.07912,7.43145,-3.07831,0,0
2385,0.59625,0,1.30526,7.93353,-3.37795,0,0
2386,0.5965,0,0.52336,8.38671,-3.65677,0,0
2387,0.59675,0,-0.261769,8.78817,-3.91304,0,0
2388,0.597,0,-1.04528,9.13545,-4.14519,0,0
2389,0.59725,0,-1.82236,9.42641,-4.35178,0,0
2390,0.5975,0,-2.58819,9.65926,-4.53154,0,0
2391,0.59775,0,-3.33807,9.83255,-4.68336,0,0
2392,0.598,0,-4.06737,9.94522,-4.80631,0,0
2393,0.59825,0,-4.77159,9.99657,-4.89962,0,0
2394,0.5985,0,-5.44639,9.9863,-4.96273,0,0
2395,0.59875,0,-6.08761,9.91445,-4.99524,0,0
2396,0.599,0,-6.69131,9.78148,-4.99695,0,0
2397,0.59925,0,-7.25374,9.5882,-4.96786,0,0
2398,0.5995,0,-7.77146,9.3358,-4.90814,0,0
2399,0.59975,0,-8.24126,9.02585,-4.81815,0,0
2400,0.6,0,-8.66025,8.66025,-4.69846,0,0
2401,0.60025,0,-9.02585,8.24126,-4.54981,0,0
2402,0.6005,0,-9.3358,7.77146,-4.3731,0,0
2403,0.60075,0,-9.5882,7.25374,-4.16943,0,0
2404,0.601,0,-9.78148,6.69131,-3.94005,0,0
2405,0.60125,0,-9.91445,6.08761,-3.68639,0,0
2406,0.6015,0,-9.9863,5.44639,-3.40999,0,0
2407,0.60175,0,-9.99657,4.77159,-3.11257,0,0
2408,0.602,0,-9.94522,4.06737,-2.79596,0,0
2409,0.60225,0,-9.83255,3.33807,-2.46212,0,0
2410,0.6025,0,-9.65926,2.58819,-2.11309,0,0
2411,0.60275,0,-9.42641,1.82236,-1.75104,0,0
2412,0.603,0,-9.13545,1.04528,-1.37819,0,0
2413,0.60325,0,-8.78817,0.261769,-0.99684,0,0
2414,0.6035,0,-8.38671,-0.52336,-0.609347,0,0
2415,0.60375,0,-7.93353,-1.30526,-0.218097,0,0
2416,0.604,0,-7.43145,-2.07912,0.174497,0,0
2417,0.60425,0,-6.88355,-2.84015,0.566016,0,0
2418,0.6045,0,-6.2932,-3.58368,0.954045,0,0
2419,0.60475,0,-5.66406,-4.30511,1.33619,0,0
2420,0.605,0,-5,-5,1.7101,0,0
2421,0.60525,0,-4.30511,-5.66406,2.07347,0,0
2422,0.6055,0,-3.58368,-6.2932,2.42405,0,0
2423,0.60575,0,-2.84015,-6.88355,2.75968,0,0
2424,0.606,0,-2.07912,-7.43145,3.07831,0,0
2425,0.60625,0,-1.30526,-7.93353,3.37795,0,0
2426,0.6065,0,-0.52336,-8.38671,3.65677,0,0
2427,0.60675,0,0.261769,-8.78817,3.91304,0,0
2428,0.607,0,1.04528,-9.13545,4.14519,0,0
2429,0.60725,0,1.82236,-9.42641,4.35178,0,0
2430,0.6075,0,2.58819,-9.65926,4.53154,0,0
2431,0.60775,0,3.33807,-9.83255,4.68336,0,0
2432,0.608,0,4.06737,-9.94522,4.80631,0,0
2433,0.60825,0,4.77159,-9.99657,4.89962,0,0
2434,0.6085,0,5.44639,-9.9863,4.96273,0,0
2435,0.60875,0,6.08761,-9.91445,4.99524,0,0
2436,0.609,0,6.69131,-9.78148,4.99695,0,0
2437,0.60925,0,7.25374,-9.5882,4.96786,0,0
2438,0.6095,0,7.77146,-9.3358,4.90814,0,0
2439,0.60975,0,8.24126,-9.02585,4.81815,0,0
2440,0.61,0,8.66025,-8.66025,4.69846,0,0
2441,0.61025,0,9.02585,-8.24126,4.54981,0,0
2442,0.6105,0,9.3358,-7.77146,4.3731,0,0
2443,0.61075,0,9.5882,-7.25374,4.16943,0,0
2444,0.611,0,9.78148,-6.69131,3.94005,0,0
2445,0.61125,0,9.91445,-6.08761,3.68639,0,0
2446,0.6115,0,9.9863,-5.44639,3.40999,0,0
2447,0.61175,0,9.99657,-4.77159,3.11257,0,0
2448,0.612,0,9.94522,-4.06737,2.79596,0,0
2449,0.61225,0,9.83255,-3.33807,2.46212,0,0
2450,0.6125,0,9.65926,-2.58819,2.11309,0,0
2451,0.61275,0,9.42641,-1.82236,1.75104,0,0
2452,0.613,0,9.13545,-1.04528,1.37819,0,0
2453,0.61325,0,8.78817,-0.261769,0.99684,0,0
2454,0.6135,0,8.38671,0.52336,0.609347,0,0
2455,0.61375,0,7.93353,1.30526,0.218097,0,0
2456,0.614,0,7.43145,2.07912,-0.174497,0,0
2457,0.61425,0,6.88355,2.84015,-0.566016,0,0
2458,0.6145,0,6.2932,3.58368,-0.954045,0,0
2459,0.61475,0,5.66406,4.30511,-1.33619,0,0
2460,0.615,0,5,5,-1.7101,0,0
2461,0.61525,0,4.30511,5.66406,-2.07347,0,0
2462,0.6155,0,3.58368,6.2932,-2.42405,0,0
2463,0.61575,0,2.84015,6.88355,-2.75968,0,0
2464,0.616,0,2.07912,7.43145,-3.07831,0,0
2465,0.61625,0,1.30526,7.93353,-3.37795,0,0
2466,0.6165,0,0.52336,8.38671,-3.65677,0,0
2467,0.61675,0,-0.261769,8.78817,-3.91304,0,0
2468,0.617,0,-1.04528,9.13545,-4.14519,0,0
2469,0.61725,0,-1.82236,9.42641,-4.35178,0,0
2470,0.6175,0,-2.58819,9.65926,-4.53154,0,0
2471,0.61775,0,-3.33807,9.83255,-4.68336,0,0
2472,0.618,0,-4.06737,9.94522,-4.80631,0,0
2473,0.61825,0,-4.77159,9.99657,-4.89962,0,0
2474,0.6185,0,-5.44639,9.9863,-4.96273,0,0
2475,0.61875,0,-6.08761,9.91445,-4.99524,0,0
2476,0.619,0,-6.69131,9.78148,-4.99695,0,0
2477,0.61925,0,-7.25374,9.5882,-4.96786,0,0
2478,0.6195,0,-7.77146,9.3358,-4.90814,0,0
2479,0.61975,0,-8.24126,9.02585,-4.81815,0,0
2480,0.62,0,-8.66025,8.66025,-4.69846,0,0
2481,0.62025,0,-9.02585,8.24126,-4.54981,0,0
2482,0.6205,0,-9.3358,7.77146,-4.3731,0,0
2483,0.62075,0,-9.5882,7.25374,-4.16943,0,0
2484,0.621,0,-9.78148,6.69131,-3.94005,0,0
2485,0.62125,0,-9.91445,6.08761,-3.68639,0,0
2486,0.6215,0,-9.9863,5.44639,-3.40999,0,0
2487,0.62175,0,-9.99657,4.77159,-3.11257,0,0
2488,0.622,0,-9.94522,4.06737,-2.79596,0,0
2489,0.62225,0,-9.83255,3.33807,-2.46212,0,0
2490,0.6225,0,-9.65926,2.58819,-2.11309,0,0
2491,0.62275,0,-9.42641,1.82236,-1.75104,0,0
2492,0.623,0,-9.13545,1.04528,-1.37819,0,0
2493,0.62325,0,-8.78817,0.261769,-0.99684,0,0
2494,0.6235,0,-8.38671,-0.52336,-0.609347,0,0
2495,0.62375,0,-7.93353,-1.30526,-0.218097,0,0
2496,0.624,0,-7.43145,-2.07912,0.174497,0,0
2497,0.62425,0,-6.88355,-2.84015,0.566016,0,0
2498,0.6245,0,-6.2932,-3.58368,0.954045,0,0
2499,0.62475,0,-5.66406,-4.30511,1.33619,0,0
2500,0.625,0,-5,-5,1.7101,0,0
2501,0.62525,0,-4.30511,-5.66406,2.07347,0,0
2502,0.6255,0,-3.58368,-6.2932,2.42405,0,0
2503,0.62575,0,-2.84015,-6.88355,2.75968,0,0
2504,0.626,0,-2.07912,-7.43145,3.07831,0,0
2505,0.62625,0,-1.30526,-7.93353,3.37795,0,0
2506,0.6265,0,-0.52336,-8.38671,3.65677,0,0
2507,0.62675,0,0.261769,-8.78817,3.91304,0,0
2508,0.627,0,1.04528,-9.13545,4.14519,0,0
2509,0.62725,0,1.82236,-9.42641,4.35178,0,0
2510,0.6275,0,2.58819,-9.65926,4.53154,0,0
2511,0.62775,0,3.33807,-9.83255,4.68336,0,0
2512,0.628,0,4.06737,-9.94522,4.80631,0,0
2513,0.62825,0,4.77159,-9.99657,4.89962,0,0
2514,0.6285,0,5.44639,-9.9863,4.96273,0,0
2515,0.62875,0,6.08761,-9.91445,4.99524,0,0
2516,0.629,0,6.69131,-9.78148,4.99695,0,0
2517,0.62925,0,7.25374,-9.5882,4.96786,0,0
2518,0.6295,0,7.77146,-9.3358,4.90814,0,0
2519,0.62975,0,8.24126,-9.02585,4.81815,0,0
2520,0.63,0,8.66025,-8.66025,4.69846,0,0
2521,0.63025,0,9.02585,-8.24126,4.54981,0,0
2522,0.6305,0,9.3358,-7.77146,4.3731,0,0
2523,0.63075,0,9.5882,-7.25374,4.16943,0,0
2524,0.631,0,9.78148,-6.69131,3.94005,0,0
2525,0.63125,0,9.91445,-6.08761,3.68639,0,0
2526,0.6315,0,9.9863,-5.44639,3.40999,0,0
2527,0.63175,0,9.99657,-4.77159,3.11257,0,0
2528,0.632,0,9.94522,-4.06737,2.79596,0,0
2529,0.63225,0,9.83255,-3.33807,2.46212,0,0
2530,0.6325,0,9.65926,-2.58819,2.11309,0,0
2531,0.63275,0,9.42641,-1.82236,1.75104,0,0
2532,0.633,0,9.13545,-1.04528,1.37819,0,0
2533,0.63325,0,8.78817,-0.261769,0.99684,0,0
2534,0.6335,0,8.38671,0.52336,0.609347,0,0
2535,0.63375,0,7.93353,1.30526,0.218097,0,0
2536,0.634,0,7.43145,2.07912,-0.174497,0,0
2537,0.63425,0,6.88355,2.84015,-0.566016,0,0
2538,0.6345,0,6.2932,3.58368,-0.954045,0,0
2539,0.63475,0,5.66406,4.30511,-1.33619,0,0
2540,0.635,0,5,5,-1.7101,0,0
2541,0.63525,0,4.30511,5.66406,-2.07347,0,0
2542,0.6355,0,3.58368,6.2932,-2.42405,0,0
2543,0.63575,0,2.84015,6.88355,-2.75968,0,0
2544,0.636,0,2.07912,7.43145,-3.07831,0,0
2545,0.63625,0,1.30526,7.93353,-3.37795,0,0
2546,0.6365,0,0.52336,8.38671,-3.65677,0,0
2547,0.63675,0,-0.261769,8.78817,-3.91304,0,0
2548,0.637,0,-1.04528,9.13545,-4.14519,0,0
2549,0.63725,0,-1.82236,9.42641,-4.35178,0,0
2550,0.6375,0,-2.58819,9.65926,-4.53154,0,0
2551,0.63775,0,-3.33807,9.83255,-4.68336,0,0
2552,0.638,0,-4.06737,9.94522,-4.80631,0,0
2553,0.63825,0,-4.77159,9.99657,-4.89962,0,0
2554,0.6385,0,-5.44639,9.9863,-4.96273,0,0
2555,0.63875,0,-6.08761,9.91445,-4.99524,0,0
2556,0.639,0,-6.69131,9.78148,-4.99695,0,0
2557,0.63925,0,-7.25374,9.5882,-4.96786,0,0
2558,0.6395,0,-7.77146,9.3358,-4.90814,0,0
2559,0.63975,0,-8.24126,9.02585,-4.81815,0,0
2560,0.64,0,-8.66025,8.66025,-4.69846,0,0
2561,0.64025,0,-9.02585,8.24126,-4.54981,0,0
2562,0.6405,0,-9.3358,7.77146,-4.3731,0,0
2563,0.64075,0,-9.5882,7.25374,-4.16943,0,0
2564,0.641,0,-9.78148,6.69131,-3.94005,0,0
2565,0.64125,0,-9.91445,6.08761,-3.68639,0,0
2566,0.6415,0,-9.9863,5.44639,-3.40999,0,0
2567,0.64175,0,-9.99657,4.77159,-3.11257,0,0
2568,0.642,0,-9.94522,4.06737,-2.79596,0,0
2569,0.64225,0,-9.83255,3.33807,-2.46212,0,0
2570,0.6425,0,-9.65926,2.58819,-2.11309,0,0
2571,0.64275,0,-9.42641,1.82236,-1.75104,0,0
2572,0.643,0,-9.13545,1.04528,-1.37819,0,0
2573,0.64325,0,-8.78817,0.261769,-0.99684,0,0
2574,0.6435,0,-8.38671,-0.52336,-0.609347,0,0
2575,0.64375,0,-7.93353,-1.30526,-0.218097,0,0
2576,0.644,0,-7.43145,-2.07912,0.174497,0,0
2577,0.64425,0,-6.88355,-2.84015,0.566016,0,0
2578,0.6445,0,-6.2932,-3.58368,0.954045,0,0
2579,0.64475,0,-5.66406,-4.30511,1.33619,0,0
2580,0.645,0,-5,-5,1.7101,0,0
2581,0.64525,0,-4.30511,-5.66406,2.07347,0,0
2582,0.6455,0,-3.58368,-6.2932,2.42405,0,0
2583,0.64575,0,-2.84015,-6.88355,2.75968,0,0
2584,0.646,0,-2.07912,-7.43145,3.07831,0,0
2585,0.64625,0,-1.30526,-7.93353,3.37795,0,0
2586,0.6465,0,-0.52336,-8.38671,3.65677,0,0
2587,0.64675,0,0.261769,-8.78817,3.91304,0,0
2588,0.647,0,1.04528,-9.13545,4.14519,0,0
2589,0.64725,0,1.82236,-9.42641,4.35178,0,0
2590,0.6475,0,2.58819,-9.65926,4.53154,0,0
2591,0.64775,0,3.33807,-9.83255,4.68336,0,0
2592,0.648,0,4.06737,-9.94522,4.80631,0,0
2593,0.64825,0,4.77159,-9.99657,4.89962,0,0
2594,0.6485,0,5.44639,-9.9863,4.96273,0,0
2595,0.64875,0,6.08761,-9.91445,4.99524,0,0
2596,0.649,0,6.69131,-9.78148,4.99695,0,0
2597,0.64925,0,7.25374,-9.5882,4.96786,0,0
2598,0.6495,0,7.77146,-9.3358,4.90814,0,0
2599,0.64975,0,8.24126,-9.02585,4.81815,0,0
2600,0.65,0,8.66025,-8.66025,4.69846,0,0
2601,0.65025,0,9.02585,-8.24126,4.54981,0,0
2602,0.6505,0,9.3358,-7.77146,4.3731,0,0
2603,0.65075,0,9.5882,-7.25374,4.16943,0,0
2604,0.651,0,9.78148,-6.69131,3.94005,0,0
2605,0.65125,0,9.91445,-6.08761,3.68639,0,0
2606,0.6515,0,9.9863,-5.44639,3.40999,0,0
2607,0.65175,0,9.99657,-4.77159,3.11257,0,0
2608,0.652,0,9.94522,-4.06737,2.79596,0,0
2609,0.65225,0,9.83255,-3.33807,2.46212,0,0
2610,0.6525,0,9.65926,-2.58819,2.11309,0,0
2611,0.65275,0,9.42641,-1.82236,1.75104,0,0
2612,0.653,0,9.13545,-1.04528,1.37819,0,0
2613,0.65325,0,8.78817,-0.261769,0.99684,0,0
2614,0.6535,0,8.38671,0.52336,0.609347,0,0
2615,0.65375,0,7.93353,1.30526,0.218097,0,0
2616,0.654,0,7.43145,2.07912,-0.174497,0,0
2617,0.65425,0,6.88355,2.84015,-0.566016,0,0
2618,0.6545,0,6.2932,3.58368,-0.954045,0,0
2619,0.65475,0,5.66406,4.30511,-1.33619,0,0
2620,0.655,0,5,5,-1.7101,0,0
2621,0.65525,0,4.30511,5.66406,-2.07347,0,0
2622,0.6555,0,3.58368,6.2932,-2.42405,0,0
2623,0.65575,0,2.84015,6.88355,-2.75968,0,0
2624,0.656,0,2.07912,7.43145,-3.07831,0,0
2625,0.65625,0,1.30526,7.93353,-3.37795,0,0
2626,0.6565,0,0.52336,8.38671,-3.65677,0,0
2627,0.65675,0,-0.261769,8.78817,-3.91304,0,0
2628,0.657,0,-1.04528,9.13545,-4.14519,0,0
2629,0.65725,0,-1.82236,9.42641,-4.35178,0,0
2630,0.6575,0,-2.58819,9.65926,-4.53154,0,0
2631,0.65775,0,-3.33807,9.83255,-4.68336,0,0
2632,0.658,0,-4.06737,9.94522,-4.80631,0,0
2633,0.65825,0,-4.77159,9.99657,-4.89962,0,0
2634,0.6585,0,-5.44639,9.9863,-4.96273,0,0
2635,0.65875,0,-6.08761,9.91445,-4.99524,0,0
2636,0.659,0,-6.69131,9.78148,-4.99695,0,0
2637,0.65925,0,-7.25374,9.5882,-4.96786,0,0
2638,0.6595,0,-7.77146,9.3358,-4.90814,0,0
2639,0.65975,0,-8.24126,9.02585,-4.81815,0,0
2640,0.66,0,-8.66025,8.66025,-4.69846,0,0
2641,0.66025,0,-9.02585,8.24126,-4.54981,0,0
2642,0.6605,0,-9.3358,7.77146,-4.3731,0,0
2643,0.66075,0,-9.5882,7.25374,-4.16943,0,0
2644,0.661,0,-9.78148,6.69131,-3.94005,0,0
2645,0.66125,0,-9.91445,6.08761,-3.68639,0,0
2646,0.6615,0,-9.9863,5.44639,-3.40999,0,0
2647,0.66175,0,-9.99657,4.77159,-3.11257,0,0
2648,0.662,0,-9.94522,4.06737,-2.79596,0,0
2649,0.66225,0,-9.83255,3.33807,-2.46212,0,0
2650,0.6625,0,-9.65926,2.58819,-2.11309,0,0
2651,0.66275,0,-9.42641,1.82236,-1.75104,0,0
2652,0.663,0,-9.13545,1.04528,-1.37819,0,0
2653,0.66325,0,-8.78817,0.261769,-0.99684,0,0
2654,0.6635,0,-8.38671,-0.52336,-0.609347,0,0
2655,0.66375,0,-7.93353,-1.30526,-0.218097,0,0
2656,0.664,0,-7.43145,-2.07912,0.174497,0,0
2657,0.66425,0,-6.88355,-2.84015,0.566016,0,0
2658,0.6645,0,-6.2932,-3.58368,0.954045,0,0
2659,0.66475,0,-5.66406,-4.30511,1.33619,0,0
2660,0.665,0,-5,-5,1.7101,0,0
2661,0.66525,0,-4.30511,-5.66406,2.07347,0,0
2662,0.6655,0,-3.58368,-6.2932,2.42405,0,0
2663,0.66575,0,-2.84015,-6.88355,2.75968,0,0
2664,0.666,0,-2.07912,-7.43145,3.07831,0,0
2665,0.66625,0,-1.30526,-7.93353,3.37795,0,0
2666,0.6665,0,-0.52336,-8.38671,3.65677,0,0
2667,0.66675,0,0.261769,-8.78817,3.91304,0,0
2668,0.667,0,1.04528,-9.13545,4.14519,0,0
2669,0.66725,0,1.82236,-9.42641,4.35178,0,0
2670,0.6675,0,2.58819,-9.65926,4.53154,0,0
2671,0.66775,0,3.33807,-9.83255,4.68336,0,0
2672,0.668,0,4.06737,-9.94522,4.80631,0,0
2673,0.66825,0,4.77159,-9.99657,4.89962,0,0
2674,0.6685,0,5.44639,-9.9863,4.96273,0,0
2675,0.66875,0,6.08761,-9.91445,4.99524,0,0
2676,0.669,0,6.69131,-9.78148,4.99695,0,0
2677,0.66925,0,7.25374,-9.5882,4.96786,0,0
2678,0.6695,0,7.77146,-9.3358,4.90814,0,0
2679,0.66975,0,8.24126,-9.02585,4.81815,0,0
2680,0.67,0,8.66025,-8.66025,4.69846,0,0
2681,0.67025,0,9.02585,-8.24126,4.54981,0,0
2682,0.6705,0,9.3358,-7.77146,4.3731,0,0
2683,0.67075,0,9.5882,-7.25374,4.16943,0,0
2684,0.671,0,9.78148,-6.69131,3.94005,0,0
2685,0.67125,0,9.91445,-6.08761,3.68639,0,0
2686,0.6715,0,9.9863,-5.44639,3.40999,0,0
2687,0.67175,0,9.99657,-4.77159,3.11257,0,0
2688,0.672,0,9.94522,-4.06737,2.79596,0,0
2689,0.67225,0,9.83255,-3.33807,2.46212,0,0
2690,0.6725,0,9.65926,-2.58819,2.11309,0,0
2691,0.67275,0,9.42641,-1.82236,1.75104,0,0
2692,0.673,0,9.13545,-1.04528,1.37819,0,0
2693,0.67325,0,8.78817,-0.261769,0.99684,0,0
2694,0.6735,0,8.38671,0.52336,0.609347,0,0
2695,0.67375,0,7.93353,1.30526,0.218097,0,0
2696,0.674,0,7.43145,2.07912,-0.174497,0,0
2697,0.67425,0,6.88355,2.84015,-0.566016,0,0
2698,0.6745,0,6.2932,3.58368,-0.954045,0,0
2699,0.67475,0,5.66406,4.30511,-1.33619,0,0
2700,0.675,0,5,5,-1.7101,0,0
2701,0.67525,0,4.30511,5.66406,-2.07347,0,0
2702,0.6755,0,3.58368,6.2932,-2.42405,0,0
2703,0.67575,0,2.84015,6.88355,-2.75968,0,0
2704,0.676,0,2.07912,7.43145,-3.07831,0,0
2705,0.67625,0,1.30526,7.93353,-3.37795,0,0
2706,0.6765,0,0.52336,8.38671,-3.65677,0,0
2707,0.67675,0,-0.261769,8.78817,-3.91304,0,0
2708,0.677,0,-1.04528,9.13545,-4.14519,0,0
2709,0.67725,0,-1.82236,9.42641,-4.35178,0,0
2710,0.6775,0,-2.58819,9.65926,-4.53154,0,0
2711,0.67775,0,-3.33807,9.83255,-4.68336,0,0
2712,0.678,0,-4.06737,9.94522,-4.80631,0,0
2713,0.67825,0,-4.77159,9.99657,-4.89962,0,0
2714,0.6785,0,-5.44639,9.9863,-4.96273,0,0
2715,0.67875,0,-6.08761,9.91445,-4.99524,0,0
2716,0.679,0,-6.69131,9.78148,-4.99695,0,0
2717,0.67925,0,-7.25374,9.5882,-4.96786,0,0
2718,0.6795,0,-7.77146,9.3358,-4.90814,0,0
2719,0.67975,0,-8.24126,9.02585,-4.81815,0,0
2720,0.68,0,-8.66025,8.66025,-4.69846,0,0
2721,0.68025,0,-9.02585,8.24126,-4.54981,0,0
2722,0.6805,0,-9.3358,7.77146,-4.3731,0,0
