step,time,U1_A,U1_B,U1_C,I1_A,I1_B,I1_C,abs(U1_A),abs(U1_B),abs(U1_C),abs(I1_A),abs(I1_B),abs(I1_C),abs(3U0),abs(3I0),ovcp(1),ovcp(2),zccp(1),zccp(1)
163,0.04075,-97.237,28.4015,68.8355,-0.499829,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
164,0.041,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
165,0.04125,-92.388,13.0526,79.3353,-0.495722,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
166,0.0415,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
167,0.04175,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
168,0.042,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
169,0.04225,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
170,0.0425,-70.7107,-25.8819,96.5926,-0.433013,-3.36902e-15,-3.36902e-15,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
171,0.04275,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
172,0.043,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
173,0.04325,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
174,0.0435,-45.399,-54.4639,99.863,-0.334565,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
175,0.04375,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
176,0.044,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
177,0.04425,-23.3445,-72.5374,95.882,-0.238579,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
178,0.0445,-15.6434,-77.7146,93.358,-0.203368,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
179,0.04475,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
180,0.045,8.39193e-13,-86.6025,86.6025,-0.12941,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
181,0.04525,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
182,0.0455,15.6434,-93.358,77.7146,-0.0522642,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
183,0.04575,23.3445,-95.882,72.5374,-0.0130885,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
184,0.046,30.9017,-97.8148,66.9131,0.026168,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
185,0.04625,38.2683,-99.1445,60.8761,0.0652631,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
186,0.0465,45.399,-99.863,54.4639,0.103956,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
187,0.04675,52.2499,-99.9657,47.7159,0.142008,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
188,0.047,58.7785,-99.4522,40.6737,0.179184,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
189,0.04725,64.9448,-98.3255,33.3807,0.215256,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
190,0.0475,70.7107,-96.5926,25.8819,0.25,-0.5,-0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
191,0.04775,76.0406,-94.2641,18.2236,0.283203,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
192,0.048,80.9017,-91.3545,10.4528,0.31466,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
193,0.04825,85.264,-87.8817,2.61769,0.344177,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
194,0.0485,89.1007,-83.8671,-5.2336,0.371572,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
195,0.04875,92.388,-79.3353,-13.0526,0.396677,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
196,0.049,95.1057,-74.3145,-20.7912,0.419335,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
197,0.04925,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
198,0.0495,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
199,0.04975,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
200,0.05,100,-50,-50,0.482963,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
201,0.05025,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
202,0.0505,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
203,0.05075,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
204,0.051,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
205,0.05125,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
206,0.0515,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
207,0.05175,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
208,0.052,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
209,0.05225,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
210,0.0525,70.7107,25.8819,-96.5926,0.433013,5.08414e-15,5.08414e-15,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
211,0.05275,64.9448,33.3807,-98.3255,0.412063,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
212,0.053,58.7785,40.6737,-99.4522,0.388573,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
213,0.05325,52.2499,47.7159,-99.9657,0.362687,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
214,0.0535,45.399,54.4639,-99.863,0.334565,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
215,0.05375,38.2683,60.8761,-99.1445,0.304381,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
216,0.054,30.9017,66.9131,-97.8148,0.27232,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
217,0.05425,23.3445,72.5374,-95.882,0.238579,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
218,0.0545,15.6434,77.7146,-93.358,0.203368,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
219,0.05475,7.84591,82.4126,-90.2585,0.166903,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
220,0.055,-1.18222e-12,86.6025,-86.6025,0.12941,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
221,0.05525,-7.84591,90.2585,-82.4126,0.0911178,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
222,0.0555,-15.6434,93.358,-77.7146,0.0522642,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
223,0.05575,-23.3445,95.882,-72.5374,0.0130885,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
224,0.056,-30.9017,97.8148,-66.9131,-0.026168,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
225,0.05625,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
226,0.0565,-45.399,99.863,-54.4639,-0.103956,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
227,0.05675,-52.2499,99.9657,-47.7159,-0.142008,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
228,0.057,-58.7785,99.4522,-40.6737,-0.179184,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
229,0.05725,-64.9448,98.3255,-33.3807,-0.215256,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
230,0.0575,-70.7107,96.5926,-25.8819,-0.25,0.5,0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
231,0.05775,-76.0406,94.2641,-18.2236,-0.283203,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
232,0.058,-80.9017,91.3545,-10.4528,-0.31466,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
233,0.05825,-85.264,87.8817,-2.61769,-0.344177,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
234,0.0585,-89.1007,83.8671,5.2336,-0.371572,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
235,0.05875,-92.388,79.3353,13.0526,-0.396677,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
236,0.059,-95.1057,74.3145,20.7912,-0.419335,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
237,0.05925,-97.237,68.8355,28.4015,-0.439409,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
238,0.0595,-98.7688,62.932,35.8368,-0.456773,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
239,0.05975,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
240,0.06,-100,50,50,-0.482963,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
241,0.06025,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
242,0.0605,-98.7688,35.8368,62.932,-0.497261,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
243,0.06075,-97.237,28.4015,68.8355,-0.499829,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
244,0.061,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
245,0.06125,-92.388,13.0526,79.3353,-0.495722,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
246,0.0615,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
247,0.06175,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
248,0.062,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
249,0.06225,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
250,0.0625,-70.7107,-25.8819,96.5926,-0.433013,-6.79927e-15,-6.79927e-15,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
251,0.06275,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
252,0.063,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
253,0.06325,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
254,0.0635,-45.399,-54.4639,99.863,-0.334565,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
255,0.06375,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
256,0.064,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
257,0.06425,-23.3445,-72.5374,95.882,-0.238579,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
258,0.0645,-15.6434,-77.7146,93.358,-0.203368,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
259,0.06475,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
260,0.065,1.34761e-12,-86.6025,86.6025,-0.12941,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
261,0.06525,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
262,0.0655,15.6434,-93.358,77.7146,-0.0522642,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
263,0.06575,23.3445,-95.882,72.5374,-0.0130885,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
264,0.066,30.9017,-97.8148,66.9131,0.026168,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
265,0.06625,38.2683,-99.1445,60.8761,0.0652631,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
266,0.0665,45.399,-99.863,54.4639,0.103956,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
267,0.06675,52.2499,-99.9657,47.7159,0.142008,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
268,0.067,58.7785,-99.4522,40.6737,0.179184,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
269,0.06725,64.9448,-98.3255,33.3807,0.215256,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
270,0.0675,70.7107,-96.5926,25.8819,0.25,-0.5,-0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
271,0.06775,76.0406,-94.2641,18.2236,0.283203,-0.498459,-0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
272,0.068,80.9017,-91.3545,10.4528,0.31466,-0.493844,-0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
273,0.06825,85.264,-87.8817,2.61769,0.344177,-0.486185,-0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
274,0.0685,89.1007,-83.8671,-5.2336,0.371572,-0.475528,-0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
275,0.06875,92.388,-79.3353,-13.0526,0.396677,-0.46194,-0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
276,0.069,95.1057,-74.3145,-20.7912,0.419335,-0.445503,-0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
277,0.06925,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
278,0.0695,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
279,0.06975,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
280,0.07,100,-50,-50,0.482963,-0.353553,-0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
281,0.07025,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
282,0.0705,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
283,0.07075,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
284,0.071,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
285,0.07125,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
286,0.0715,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
287,0.07175,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
288,0.072,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
289,0.07225,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
290,0.0725,70.7107,25.8819,-96.5926,0.433013,8.51439e-15,8.51439e-15,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
291,0.07275,64.9448,33.3807,-98.3255,0.412063,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
292,0.073,58.7785,40.6737,-99.4522,0.388573,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
293,0.07325,52.2499,47.7159,-99.9657,0.362687,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
294,0.0735,45.399,54.4639,-99.863,0.334565,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
295,0.07375,38.2683,60.8761,-99.1445,0.304381,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
296,0.074,30.9017,66.9131,-97.8148,0.27232,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
297,0.07425,23.3445,72.5374,-95.882,0.238579,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
298,0.0745,15.6434,77.7146,-93.358,0.203368,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
299,0.07475,7.84591,82.4126,-90.2585,0.166903,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
300,0.075,-1.69063e-12,86.6025,-86.6025,0.12941,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
301,0.07525,-7.84591,90.2585,-82.4126,0.0911178,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
302,0.0755,-15.6434,93.358,-77.7146,0.0522642,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
303,0.07575,-23.3445,95.882,-72.5374,0.0130885,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
304,0.076,-30.9017,97.8148,-66.9131,-0.026168,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
305,0.07625,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
306,0.0765,-45.399,99.863,-54.4639,-0.103956,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
307,0.07675,-52.2499,99.9657,-47.7159,-0.142008,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
308,0.077,-58.7785,99.4522,-40.6737,-0.179184,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
309,0.07725,-64.9448,98.3255,-33.3807,-0.215256,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
310,0.0775,-70.7107,96.5926,-25.8819,-0.25,0.5,0.5,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
311,0.07775,-76.0406,94.2641,-18.2236,-0.283203,0.498459,0.498459,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
312,0.078,-80.9017,91.3545,-10.4528,-0.31466,0.493844,0.493844,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
313,0.07825,-85.264,87.8817,-2.61769,-0.344177,0.486185,0.486185,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
314,0.0785,-89.1007,83.8671,5.2336,-0.371572,0.475528,0.475528,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
315,0.07875,-92.388,79.3353,13.0526,-0.396677,0.46194,0.46194,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
316,0.079,-95.1057,74.3145,20.7912,-0.419335,0.445503,0.445503,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
317,0.07925,-97.237,68.8355,28.4015,-0.439409,0.42632,0.42632,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
318,0.0795,-98.7688,62.932,35.8368,-0.456773,0.404508,0.404508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
319,0.07975,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.380203,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
320,0.08,-100,50,50,-0.482963,0.353553,0.353553,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
321,0.08025,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.324724,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
322,0.0805,-98.7688,35.8368,62.932,-0.497261,0.293893,0.293893,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
323,0.08075,-97.237,28.4015,68.8355,-0.499829,0.261249,0.261249,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
324,0.081,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.226995,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
325,0.08125,-92.388,13.0526,79.3353,-0.495722,0.191342,0.191342,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
326,0.0815,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.154508,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
327,0.08175,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.116723,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
328,0.082,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.0782172,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
329,0.08225,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
330,0.0825,-70.7107,-25.8819,96.5926,-0.433013,-8.45316e-15,-8.45316e-15,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
331,0.08275,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,-0.0392295,100,100,100,0.5,0.5,0.5,1.13002e-05,1.7572e-07,0,0,0,0
